sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer
103615,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Virtus,Sedan,Petrol,15.61,65+,Male,Self-Employed/Business,Loan/Finance,Referral,4,0
103616,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Virtus,Sedan,Petrol,14.42,26-35,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,5,1
103617,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Virtus,Sedan,Petrol,17.83,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
103618,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.8,46-55,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1
103619,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.88,26-35,Female,Salaried - Private,Cash/Full Payment,Auto Expo/Event,4,0
103620,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,17.48,26-35,Female,Salaried - Private,Loan/Finance,Referral,5,0
103621,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,16.9,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0
103622,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,16.14,36-45,Female,Retired,Loan/Finance,Referral,4,1
103623,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,14.98,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
103624,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,17.57,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0
103625,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,15.55,36-45,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0
103626,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,15.98,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,3,1
103627,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Taigun,SUV,Petrol,17.01,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,1,0
103628,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Tiguan,SUV,Petrol,39.19,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,2,0
103629,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Vento,Sedan,Petrol,16.6,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,1
103630,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Vento,Sedan,Petrol,14.2,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
103631,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Vento,Sedan,Petrol,16.31,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
103632,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Polo,Hatchback,Petrol,8.87,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Online Enquiry,4,0
103633,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Polo,Hatchback,Petrol,9.8,36-45,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,4,0
103634,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Polo,Hatchback,Petrol,9.53,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
103635,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Polo,Hatchback,Petrol,8.58,36-45,Male,Self-Employed/Business,Cash/Full Payment,Referral,4,0
103636,2025-02-01,2025,2,Feb,Telangana,Hyderabad,Ameo,Sedan,Petrol,10.29,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0
103637,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,16.35,46-55,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,0
103638,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,16.79,36-45,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1
103639,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,16.07,26-35,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
103640,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,15.42,36-45,Male,Salaried - Government,Loan/Finance,Referral,5,0
103641,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,15.51,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,5,0
103642,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,15.24,46-55,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
103643,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Taigun,SUV,Petrol,18.08,36-45,Male,Retired,Loan/Finance,Referral,5,0
103644,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Taigun,SUV,Petrol,19.36,18-25,Male,Salaried - Private,Loan/Finance,Online Enquiry,2,0
103645,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Taigun,SUV,Petrol,17.96,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,1
103646,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Vento,Sedan,Petrol,13.47,46-55,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
103647,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Vento,Sedan,Petrol,14.44,46-55,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0
103648,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,10.63,26-35,Male,Retired,Loan/Finance,Online Enquiry,3,0
103649,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,10.06,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
103650,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.61,36-45,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,0
103651,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.8,56-65,Female,Salaried - Private,Loan/Finance,Online Enquiry,3,0
103652,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.03,36-45,Female,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,4,0
103653,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Ameo,Sedan,Petrol,10.04,56-65,Male,Salaried - Government,Cash/Full Payment,Showroom Walk-in,3,1
103654,2025-02-01,2025,2,Feb,Gujarat,Ahmedabad,Ameo,Sedan,Petrol,10.03,36-45,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,3,0
103655,2025-02-01,2025,2,Feb,Gujarat,Surat,Virtus,Sedan,Petrol,17.64,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0
103656,2025-02-01,2025,2,Feb,Gujarat,Surat,Virtus,Sedan,Petrol,16.37,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0
103657,2025-02-01,2025,2,Feb,Gujarat,Surat,Virtus,Sedan,Petrol,16.76,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
103658,2025-02-01,2025,2,Feb,Gujarat,Surat,Taigun,SUV,Petrol,16.44,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
103659,2025-02-01,2025,2,Feb,Gujarat,Surat,Taigun,SUV,Petrol,16.28,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
103660,2025-02-01,2025,2,Feb,Gujarat,Surat,Taigun,SUV,Petrol,16.86,36-45,Male,Retired,Loan/Finance,Showroom Walk-in,1,0
103661,2025-02-01,2025,2,Feb,Gujarat,Surat,Taigun,SUV,Petrol,17.4,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,2,0
103662,2025-02-01,2025,2,Feb,Gujarat,Surat,Vento,Sedan,Petrol,15.37,56-65,Male,Salaried - Private,Loan/Finance,Referral,5,0
103663,2025-02-01,2025,2,Feb,Gujarat,Surat,Polo,Hatchback,Petrol,9.02,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,5,0
103664,2025-02-01,2025,2,Feb,Gujarat,Surat,Polo,Hatchback,Petrol,10.3,65+,Male,Salaried - Private,Loan/Finance,Referral,4,0
103665,2025-02-01,2025,2,Feb,Gujarat,Surat,Ameo,Sedan,Petrol,9.95,18-25,Male,Salaried - Government,Loan/Finance,Exchange Mela,5,0
103666,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Virtus,Sedan,Petrol,16.64,36-45,Female,Salaried - Government,Loan/Finance,Referral,5,0
103667,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Virtus,Sedan,Petrol,14.03,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
103668,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Virtus,Sedan,Petrol,15.01,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
103669,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Virtus,Sedan,Petrol,16.67,46-55,Male,Retired,Cash/Full Payment,Showroom Walk-in,5,1
103670,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Taigun,SUV,Petrol,15.46,36-45,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
103671,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Taigun,SUV,Petrol,16.04,26-35,Male,Salaried - Government,Cash/Full Payment,Showroom Walk-in,5,0
103672,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Vento,Sedan,Petrol,14.94,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0
103673,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.2,26-35,Female,Retired,Loan/Finance,Online Enquiry,2,0
103674,2025-02-01,2025,2,Feb,West Bengal,Kolkata,Polo,Hatchback,Petrol,10.16,26-35,Male,Self-Employed/Business,Cash/Full Payment,Exchange Mela,5,0
103675,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Virtus,Sedan,Petrol,14.85,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
103676,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Virtus,Sedan,Petrol,14.21,56-65,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
103677,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Virtus,Sedan,Petrol,15.57,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,4,0
103678,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Virtus,Sedan,Petrol,15.59,26-35,Male,Retired,Loan/Finance,Online Enquiry,1,0
103679,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Taigun,SUV,Petrol,15.2,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,4,0
103680,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Taigun,SUV,Petrol,16.06,56-65,Male,Salaried - Private,Loan/Finance,Referral,5,0
103681,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Taigun,SUV,Petrol,16.4,26-35,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
103682,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Taigun,SUV,Petrol,16.53,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
103683,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Polo,Hatchback,Petrol,9.28,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
103684,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Polo,Hatchback,Petrol,9.12,36-45,Male,Salaried - Government,Loan/Finance,Exchange Mela,3,0
103685,2025-02-01,2025,2,Feb,Rajasthan,Jaipur,Ameo,Sedan,Petrol,9.15,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0
103686,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,14.97,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,1
103687,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,16.25,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,5,0
103688,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,15.69,46-55,Female,Salaried - Government,Loan/Finance,Online Enquiry,3,1
103689,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,14.51,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,2,0
103690,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,17.22,36-45,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0
103691,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,17.05,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
103692,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,15.19,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
103693,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.04,36-45,Male,Retired,Loan/Finance,Online Enquiry,5,0
103694,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,18.15,36-45,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,4,1
103695,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Vento,Sedan,Petrol,15.53,18-25,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,3,0
103696,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,9.53,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
103697,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,8.26,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
103698,2025-02-01,2025,2,Feb,Uttar Pradesh,Lucknow,Ameo,Sedan,Petrol,8.95,26-35,Male,Retired,Cash/Full Payment,Auto Expo/Event,3,0
103699,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,16.81,65+,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
103700,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,16.27,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,3,0
103701,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,16.19,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
103702,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,18.2,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,1,0
103703,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,15.56,36-45,Male,Salaried - Government,Cash/Full Payment,Auto Expo/Event,1,0
103704,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,14.25,65+,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,2,0
103705,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Taigun,SUV,Petrol,18.54,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,1
103706,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Taigun,SUV,Petrol,17.7,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,4,0
103707,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Taigun,SUV,Petrol,17.83,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
103708,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Taigun,SUV,Petrol,16.32,46-55,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0
103709,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Tiguan,SUV,Petrol,33.65,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1
103710,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,9.6,36-45,Male,Retired,Loan/Finance,Online Enquiry,2,0
103711,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,10.03,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
103712,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,9.51,36-45,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,0
103713,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,9.04,56-65,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0
103714,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Ameo,Sedan,Petrol,9.68,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,1,0
103715,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Ameo,Sedan,Petrol,10.47,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,5,0
103716,2025-02-01,2025,2,Feb,Uttar Pradesh,Noida,Ameo,Sedan,Petrol,10.08,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
103717,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Virtus,Sedan,Petrol,14.59,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,2,0
103718,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Taigun,SUV,Petrol,17.48,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1
103719,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Taigun,SUV,Petrol,17.89,26-35,Male,Salaried - Private,Loan/Finance,Referral,2,0
103720,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Taigun,SUV,Petrol,17.62,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,4,0
103721,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Taigun,SUV,Petrol,15.94,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,5,0
103722,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Taigun,SUV,Petrol,16.49,65+,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,0
103723,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Tiguan,SUV,Petrol,32.82,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,5,0
103724,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Vento,Sedan,Petrol,14.44,65+,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,1,0
103725,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Polo,Hatchback,Petrol,9.58,18-25,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
103726,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Polo,Hatchback,Petrol,9.48,46-55,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
103727,2025-02-01,2025,2,Feb,Punjab,Chandigarh,Ameo,Sedan,Petrol,9.96,46-55,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,1,1
103728,2025-02-01,2025,2,Feb,Kerala,Kochi,Virtus,Sedan,Petrol,15.87,36-45,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,5,0
103729,2025-02-01,2025,2,Feb,Kerala,Kochi,Virtus,Sedan,Petrol,15.36,26-35,Male,Salaried - Private,Loan/Finance,Referral,5,1
103730,2025-02-01,2025,2,Feb,Kerala,Kochi,Virtus,Sedan,Petrol,14.59,36-45,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0
103731,2025-02-01,2025,2,Feb,Kerala,Kochi,Virtus,Sedan,Petrol,16.19,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
103732,2025-02-01,2025,2,Feb,Kerala,Kochi,Taigun,SUV,Petrol,15.37,36-45,Female,Retired,Loan/Finance,Referral,5,0
103733,2025-02-01,2025,2,Feb,Kerala,Kochi,Taigun,SUV,Petrol,17.06,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,5,1
103734,2025-02-01,2025,2,Feb,Kerala,Kochi,Taigun,SUV,Petrol,16.92,65+,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,5,0
103735,2025-02-01,2025,2,Feb,Kerala,Kochi,Tiguan,SUV,Petrol,34.03,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,5,1
103736,2025-02-01,2025,2,Feb,Kerala,Kochi,Tiguan,SUV,Petrol,39.51,36-45,Male,Salaried - Government,Cash/Full Payment,Referral,5,1
103737,2025-02-01,2025,2,Feb,Kerala,Kochi,Polo,Hatchback,Petrol,8.57,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
103738,2025-02-01,2025,2,Feb,Kerala,Kochi,Polo,Hatchback,Petrol,9.72,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0
103739,2025-02-01,2025,2,Feb,Kerala,Kochi,Polo,Hatchback,Petrol,10.61,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
103740,2025-02-01,2025,2,Feb,Kerala,Kochi,Polo,Hatchback,Petrol,8.96,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
103741,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,16.56,56-65,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
103742,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.17,36-45,Male,Retired,Loan/Finance,Showroom Walk-in,5,0
103743,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,17.37,36-45,Female,Salaried - Private,Loan/Finance,Referral,5,0
103744,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.92,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0
103745,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.17,26-35,Male,Salaried - Private,Loan/Finance,Referral,4,0
103746,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,14.0,26-35,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,5,0
103747,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Taigun,SUV,Petrol,18.44,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,3,0
103748,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Taigun,SUV,Petrol,17.51,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,1
103749,2025-02-01,2025,2,Feb,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,9.39,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,3,0
103750,2025-02-01,2025,2,Feb,Haryana,Gurugram,Virtus,Sedan,Petrol,14.59,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
103751,2025-02-01,2025,2,Feb,Haryana,Gurugram,Virtus,Sedan,Petrol,16.73,18-25,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,1
103752,2025-02-01,2025,2,Feb,Haryana,Gurugram,Virtus,Sedan,Petrol,14.79,26-35,Male,Self-Employed/Business,Cash/Full Payment,Referral,4,1
103753,2025-02-01,2025,2,Feb,Haryana,Gurugram,Taigun,SUV,Petrol,18.0,26-35,Female,Salaried - Private,Cash/Full Payment,Auto Expo/Event,4,0
103754,2025-02-01,2025,2,Feb,Haryana,Gurugram,Taigun,SUV,Petrol,15.17,36-45,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0
103755,2025-02-01,2025,2,Feb,Haryana,Gurugram,Taigun,SUV,Petrol,16.31,26-35,Female,Self-Employed/Business,Cash/Full Payment,Referral,5,0
103756,2025-02-01,2025,2,Feb,Haryana,Gurugram,Taigun,SUV,Petrol,16.62,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0
103757,2025-02-01,2025,2,Feb,Haryana,Gurugram,Taigun,SUV,Petrol,15.17,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,4,0
103758,2025-02-01,2025,2,Feb,Haryana,Gurugram,Taigun,SUV,Petrol,17.09,56-65,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
103759,2025-02-01,2025,2,Feb,Haryana,Gurugram,Taigun,SUV,Petrol,18.6,26-35,Male,Salaried - Private,Loan/Finance,Referral,4,1
103760,2025-02-01,2025,2,Feb,Haryana,Gurugram,Tiguan,SUV,Petrol,36.16,36-45,Female,Salaried - Private,Loan/Finance,Referral,5,0
103761,2025-02-01,2025,2,Feb,Haryana,Gurugram,Vento,Sedan,Petrol,15.47,26-35,Female,Salaried - Government,Loan/Finance,Online Enquiry,3,1
103762,2025-02-01,2025,2,Feb,Haryana,Gurugram,Vento,Sedan,Petrol,13.88,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,1
103763,2025-02-01,2025,2,Feb,Haryana,Gurugram,Polo,Hatchback,Petrol,9.34,56-65,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0
103764,2025-02-01,2025,2,Feb,Haryana,Gurugram,Polo,Hatchback,Petrol,9.03,46-55,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,1
103765,2025-02-01,2025,2,Feb,Haryana,Gurugram,Polo,Hatchback,Petrol,8.24,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,0
103766,2025-02-01,2025,2,Feb,Haryana,Gurugram,Polo,Hatchback,Petrol,9.63,36-45,Male,Retired,Cash/Full Payment,Online Enquiry,4,0
103767,2025-02-01,2025,2,Feb,Haryana,Gurugram,Polo,Hatchback,Petrol,8.85,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1
103768,2025-02-01,2025,2,Feb,Haryana,Gurugram,Polo,Hatchback,Petrol,9.06,18-25,Male,Self-Employed/Business,Loan/Finance,Referral,4,0
103769,2025-02-01,2025,2,Feb,Haryana,Gurugram,Ameo,Sedan,Petrol,10.32,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
103770,2025-02-01,2025,2,Feb,Haryana,Gurugram,Ameo,Sedan,Petrol,9.67,46-55,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0
103771,2025-02-01,2025,2,Feb,Haryana,Gurugram,Ameo,Sedan,Petrol,9.78,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
103772,2025-02-01,2025,2,Feb,Haryana,Gurugram,Ameo,Sedan,Petrol,10.2,26-35,Female,Salaried - Government,Loan/Finance,Auto Expo/Event,4,0
103773,2025-02-01,2025,2,Feb,Haryana,Gurugram,Ameo,Sedan,Petrol,10.2,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
103774,2025-02-01,2025,2,Feb,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,14.01,36-45,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0
